model,phase,task,class,stage,experiment,metric,value,n,source_path,source_md5,notes
Llama-3.3-70B,heldout,ibp,error,s07_patching,ibp_error_signmatched_patch,n_fixed[L77_mlp],0,20,Llama/heldout_IBP/s07_patching/ibp_error_signmatched_patch.json,0a2d00e028e8e8727064adb071bd29ef,
Llama-3.3-70B,heldout,ibp,error,s07_patching,ibp_error_signmatched_patch,mean_delta_ld[L78_mlp],0.907715,20,Llama/heldout_IBP/s07_patching/ibp_error_signmatched_patch.json,0a2d00e028e8e8727064adb071bd29ef,
Llama-3.3-70B,heldout,ibp,error,s07_patching,ibp_error_signmatched_patch,n_fixed[L78_mlp],0,20,Llama/heldout_IBP/s07_patching/ibp_error_signmatched_patch.json,0a2d00e028e8e8727064adb071bd29ef,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,n_questions_meta,47,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,n_cases_all,47,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,mean_baseline_ld,31.253989,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,mean_delta_ld[C2|a1.0],-4.784574,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,n_broken[C2|a1.0],0,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,mean_delta_ld[C2|a2.0],-10.4375,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,n_broken[C2|a2.0],0,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,mean_delta_ld[C2|a3.0],-16.738032,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,n_broken[C2|a3.0],1,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,mean_delta_ld[CTRL_MAG|a1.0],-0.049202,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,n_broken[CTRL_MAG|a1.0],0,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,mean_delta_ld[CTRL_MAG|a2.0],-0.216755,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,n_broken[CTRL_MAG|a2.0],0,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,mean_delta_ld[CTRL_MAG|a3.0],-0.351064,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,correct,s08_c2_steering,ibp_correct_c2_on_correct,n_broken[CTRL_MAG|a3.0],0,47,Llama/heldout_IBP/s08_c2_steering/ibp_correct_c2_on_correct.json,ad32b3d000e7c3de9bb8066fbd0b11ec,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_questions_meta,20,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_cases_all,20,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_baseline_ld,15.4,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C1|a1.0],-1.04922,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C1|a1.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C1|a1.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C1|a2.0],-2.141405,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C1|a2.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C1|a2.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C1|a3.0],-3.45781,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C1|a3.0],1,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C1|a3.0],1,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C2|a1.0],-4.43672,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C2|a1.0],2,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C2|a1.0],2,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C2|a2.0],-9.888085,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C2|a2.0],5,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C2|a2.0],5,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C2|a3.0],-15.681055,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C2|a3.0],13,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C2|a3.0],13,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C3|a1.0],-5.98125,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C3|a1.0],2,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C3|a1.0],2,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C3|a2.0],-10.23242,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C3|a2.0],4,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C3|a2.0],4,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C3|a3.0],-14.959375,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C3|a3.0],13,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C3|a3.0],13,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C4|a1.0],-8.163475,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C4|a1.0],2,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C4|a1.0],2,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C4|a2.0],-11.202735,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C4|a2.0],3,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C4|a2.0],3,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[C4|a3.0],-14.48047,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[C4|a3.0],11,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[C4|a3.0],11,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[CTRL_ATTN],0.092185,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[CTRL_ATTN],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[CTRL_ATTN],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[CTRL_BORING],0.110935,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[CTRL_BORING],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[CTRL_BORING],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,mean_delta_ld[CTRL_RAND],0.00625,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_flipped[CTRL_RAND],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_combined_ablation,n_top1_now_correct[CTRL_RAND],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_combined_ablation.json,91fd2e8fa5e3543791d187223e419aaf,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_questions_meta,20,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,d_dot_r,0.0,0,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,failure_observed,0,0,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_cases_all,20,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,mean_baseline_ld,15.4,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,mean_delta_ld[CTRL_MAG|a1.0],0.00781,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_flipped[CTRL_MAG|a1.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_top1_now_correct[CTRL_MAG|a1.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,mean_delta_ld[CTRL_MAG|a2.0],-0.028905,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_flipped[CTRL_MAG|a2.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_top1_now_correct[CTRL_MAG|a2.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,mean_delta_ld[CTRL_MAG|a3.0],-0.014065,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_flipped[CTRL_MAG|a3.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_top1_now_correct[CTRL_MAG|a3.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,mean_delta_ld[CTRL_MAG_BORING|a1.0],0.05625,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_flipped[CTRL_MAG_BORING|a1.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_top1_now_correct[CTRL_MAG_BORING|a1.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,mean_delta_ld[CTRL_MAG_BORING|a2.0],0.11797,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_flipped[CTRL_MAG_BORING|a2.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_top1_now_correct[CTRL_MAG_BORING|a2.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,mean_delta_ld[CTRL_MAG_BORING|a3.0],0.078125,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_flipped[CTRL_MAG_BORING|a3.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_top1_now_correct[CTRL_MAG_BORING|a3.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,mean_delta_ld[CTRL_MAG_L75|a1.0],0.02422,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_flipped[CTRL_MAG_L75|a1.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_top1_now_correct[CTRL_MAG_L75|a1.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,mean_delta_ld[CTRL_MAG_L75|a2.0],0.026565,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_flipped[CTRL_MAG_L75|a2.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_top1_now_correct[CTRL_MAG_L75|a2.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,mean_delta_ld[CTRL_MAG_L75|a3.0],0.02969,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_flipped[CTRL_MAG_L75|a3.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,error,s08_c2_steering,ibp_error_ctrl_mag,n_top1_now_correct[CTRL_MAG_L75|a3.0],0,20,Llama/heldout_IBP/s08_c2_steering/ibp_error_ctrl_mag.json,4a8f3c1c32c091a3630d2afcdc8aae4f,
Llama-3.3-70B,heldout,ibp,correct,s09_judge,ibp_correct_judge_candidates_armA,n_questions_meta,47,47,Llama/heldout_IBP/s09_judge/ibp_correct_judge_candidates_armA.json,a09bc231ee4e5eaf1c61d19c54f0e1d9,
Llama-3.3-70B,heldout,ibp,correct,s09_judge,ibp_correct_judge_candidates_armA,n_cases_all,47,47,Llama/heldout_IBP/s09_judge/ibp_correct_judge_candidates_armA.json,a09bc231ee4e5eaf1c61d19c54f0e1d9,
